id,ws_id,c_sky_cndt_id,c_wthr_typ_id,c_wnd_drct_id,weather_date,dry_bulb_temperature,wet_bulb_temperature,minimum_temperature,maximum_temperature,relative_humidity,visibility_km,wind_speed_kmh,wind_gust_kmh,rain_mm,snow_cm,hail_mm,dew_point,high_cloud_amt,middle_cloud_amt,low_cloud_amt,cu_cloud_amt,cuplus_cloud_amt,cb_cloud_amt,grand_total,fine_fuel_moisture_code,initial_spread_index,duff_moisture_code,build_up_index,drought_code,daily_severity_rating,fire_weather_index,present_weather,weather_remarks,station_id,c_wnd_drct_type,c_sky_cndt_type,name
3521611,77,4,2,3,2013-06-29 12:00:00,22,16.5,,,58.13,40,8,,0,0,0,13.4,3,4,0,1,0,0,46.5,83.1,2.4,26.6,42.7,270,0.76,6.6,H,,SV,SW,BRK,High Level
3521929,77,5,2,3,2013-06-30 06:00:00,19.5,16.5,15.5,24.5,74.74,20,9,,0,0,0,14.9,0,2,0,0,0,0,45,,,,,,,,H K,,SV,SW,SCT,High Level
3522232,77,5,2,3,2013-06-30 12:00:00,20.5,17,,,71.62,40,7,,0,0,0,15.2,0,0,0,2,1,0,44.5,83.5,2.4,28.2,45,277.1,0.81,6.8,H,,SV,SW,SCT,High Level
3522435,77,5,2,4,2013-07-01 06:00:00,19.5,16,16.5,28.5,70.97,10,8,,0,0,0,14.1,1,3,0,0,0,0,43.5,,,,,,,,H K,,SV,SE,SCT,High Level
3522785,77,4,2,4,2013-07-01 12:00:00,24.5,17.5,,,50.97,25,11,,0,0,0,13.7,8,0,0,1,0,0,53,87.1,4.9,31.1,48.9,285.2,2.55,13,H K,,SV,SE,BRK,High Level
3522991,77,3,2,1,2013-07-02 06:00:00,16,15,16,29.5,90.22,5,12,,2.6,0,0,14.4,0,6,4,0,0,0,45.6,,,,,,,,H K RW,TPM,SV,W,OVC,High Level
3523293,77,5,2,1,2013-07-02 12:00:00,17.5,12,,,53.27,40,21,,2,0,0,7.9,0,1,0,2,0,0,52.5,70,1.8,22.6,37.7,282,0.38,4.5,H,,SV,W,SCT,High Level
3523626,77,5,2,1,2013-07-03 06:00:00,13.5,9,13,23.5,56.38,10,17,,0,0,0,5,0,2,0,0,0,0,39.5,,,,,,,,H K,,SV,W,SCT,High Level
3523839,77,5,2,1,2013-07-03 12:00:00,17,11.5,,,52.78,10,20,,0,0,0,7.3,0,2,0,0,0,0,48.5,82.3,4,24.6,40.6,288.8,1.58,9.9,H K,,SV,W,SCT,High Level
3524058,77,3,2,8,2013-07-04 06:00:00,10,8,10,22.5,77.22,5,10,,0,0,0,6.2,0,10,0,0,0,0,28,,,,,,,,H K F,,SV,N,OVC,High Level
3524507,77,2,2,1,2013-07-04 12:00:00,14.5,10,,,57.82,5,4,,0,0,0,6.3,0,0,0,0,0,0,28.5,84,2.3,26.1,42.8,295.1,0.66,6.1,H K,,SV,W,OBS,High Level
3524841,77,5,2,6,2013-07-05 06:00:00,11.5,10.5,9,21.5,89.29,5,8,,0,0,0,9.8,0,2,0,0,0,0,30,,,,,,,,H K,,SV,NE,SCT,High Level
3525307,77,5,2,6,2013-07-05 12:00:00,17,12.5,,,60.46,10,12,,0,0,0,9.3,0,2,0,2,1,0,41.5,84.8,3.8,27.8,45.2,301.9,1.58,9.9,H K,,SV,NE,SCT,High Level
3525482,77,3,2,6,2013-07-06 06:00:00,12.5,12,9,20,94.87,5,7,,0,0,0,11.7,6,4,0,0,0,0,31.5,,,,,,,,H K,DEW,SV,NE,OVC,High Level
3525856,77,3,2,6,2013-07-06 12:00:00,17,14,,,72.85,15,4,,0,0,0,12.1,0,8,0,0,2,0,35,84.5,2.4,29,46.9,308.7,0.83,6.9,H K,,SV,NE,OVC,High Level
3526145,77,5,2,3,2013-07-07 06:00:00,13.5,12,8.5,20,84.83,5,8,,1.2,0,0,11,0,2,0,0,0,0,34.7,,,,,,,,H K,,SV,SW,SCT,High Level
3526406,77,4,2,3,2013-07-07 12:00:00,19.5,13.5,,,52.02,5,7,,0,0,0,9.4,0,2,0,2,3,0,40,81.6,1.9,31.3,50.2,315.9,0.61,5.8,RW K H,TPM VIR,SV,SW,BRK,High Level
3526641,77,5,2,3,2013-07-08 06:00:00,15.5,13,11,21,76.54,4,7,,0.8,0,0,11.4,0,2,0,0,0,0,36.3,,,,,,,,H K,LPM DEW,SV,SW,SCT,High Level
3526884,77,5,2,4,2013-07-08 12:00:00,21,15.5,,,57.13,5,9,,0,0,0,12.2,0,2,0,1,1,0,45.5,83.2,2.6,33.5,53.2,323.4,1.08,8,H K,,SV,SE,SCT,High Level
3527154,77,5,2,3,2013-07-09 06:00:00,15,13,13.5,24,80.63,10,6,,0,0,0,11.7,0,2,0,0,0,0,34,,,,,,,,H K,,SV,SW,SCT,High Level
3527532,77,5,2,3,2013-07-09 12:00:00,21.5,15,,,50.84,35,13,,0,0,0,10.9,0,3,0,1,0,0,49.5,86.6,5.1,36.1,56.7,331,3.05,14.4,H K,,SV,SW,SCT,High Level
3527863,77,4,2,1,2013-07-10 06:00:00,11,9,10,24.5,77.91,40,16,,1.4,0,0,7.3,0,5,4,0,0,0,37.4,,,,,,,,RW H,LAM,SV,W,BRK,High Level
3528214,77,5,2,1,2013-07-10 12:00:00,17,11,,,48.93,40,15,,0,0,0,6.2,0,2,0,0,0,0,43,81.6,2.9,38.3,59.6,337.8,1.45,9.4,H K,,SV,W,SCT,High Level
3528664,77,4,2,6,2013-07-11 06:00:00,12,10.5,8,32.5,84.09,35,12,,0,0,0,9.4,2,3,3,0,0,0,34.5,,,,,,,,H K,,SV,NE,BRK,High Level
3529001,77,4,2,4,2013-07-11 12:00:00,17.5,12,,,53.27,40,5,,0,0,0,7.9,0,0,0,3,3,0,34.5,84.8,2.6,40.3,62.4,344.7,1.31,8.9,H K,RWV,SV,SE,BRK,High Level
3529419,77,4,2,7,2013-07-12 06:00:00,2.5,2.5,2.5,19.5,100,15,32,59,8.6,0,0,2.5,0,4,5,0,0,0,45.6,,,,,,,,H K F,LPM,SV,NW,BRK,High Level
3529712,77,4,2,7,2013-07-12 12:00:00,5.5,3.5,,,73.26,40,38,54,0,0,0,1.1,0,3,6,0,0,0,47,49.1,1,21.8,37.3,322.9,0.1,2.1,H F,,SV,NW,BRK,High Level
3530260,77,4,2,7,2013-07-13 06:00:00,5,5,1,10,100,40,19,,0,0,0,5,0,3,6,0,0,0,29,,,,,,,,H F,,SV,NW,BRK,High Level
3530707,77,3,2,7,2013-07-13 12:00:00,8,7,,,87.78,40,7,,0.01,0,0,6.1,0,2,8,0,0,0,22,56.5,0.5,22.1,37.8,328,0.01,0.6,RW H,RWV,SV,NW,OVC,High Level
3530928,77,4,2,1,2013-07-14 06:00:00,7,6,4.5,14,87.08,40,12,,2.4,0,0,5,2,2,2,0,0,0,27.4,,,,,,,,H F,DEW,SV,W,BRK,High Level
3531266,77,4,2,1,2013-07-14 12:00:00,14,9,,,52.7,40,14,,0,0,0,4.5,0,3,4,2,0,0,37,65.6,1.1,20,34.8,334.2,0.11,2.3,X,,SV,W,BRK,High Level
3531496,77,4,2,1,2013-07-15 06:00:00,9.5,8,7,17,82.66,40,24,,2.6,0,0,6.7,0,4,5,0,0,0,44.1,,,,,,,,RW,,SV,W,BRK,High Level
3531860,77,4,2,7,2013-07-15 12:00:00,15,10,,,54.08,40,18,,1.4,0,0,5.8,0,4,0,2,2,0,44.4,64.2,1.3,15.3,27.5,331.4,0.11,2.2,X,RWV,SV,NW,BRK,High Level
3532097,77,5,2,7,2013-07-16 06:00:00,7,5.5,2.5,17,81.19,40,5,,0,0,0,4,0,1,0,1,0,0,17.5,,,,,,,,H K,DEW,SV,NW,SCT,High Level
3532627,77,4,2,4,2013-07-16 12:00:00,15,9.5,,,49.75,40,5,,0,0,0,4.6,2,6,0,0,0,0,29.5,77.8,1.2,17.2,30.5,337.8,0.11,2.3,H K,,SV,SE,BRK,High Level
3533026,77,3,2,7,2013-07-17 06:00:00,13,10,7,20.5,69.7,15,6,,0,0,0,7.6,0,6,4,0,0,0,29,,,,,,,,H K F,DEW,SV,NW,OVC,High Level
3533272,77,4,2,4,2013-07-17 12:00:00,18.5,14.5,,,65.85,10,10,,0.8,0,0,12,4,3,0,0,0,0,43.8,80,1.9,18.8,33,344.8,0.35,4.2,H K,,SV,SE,BRK,High Level
3533671,77,4,2,3,2013-07-18 06:00:00,13.5,13,9.5,22,94.9,15,3,,0,0,0,12.7,0,3,5,0,0,0,29.5,,,,,,,,H K,,SV,SW,BRK,High Level
3534186,77,3,2,9,2013-07-18 12:00:00,16.5,13.5,,,72.76,8,0,,0.01,0,0,11.6,0,0,10,0,0,0,30,81,1.3,19.9,34.9,351.5,0.17,2.8,RW H,,SV,CLM,OVC,High Level
3534276,77,4,2,4,2013-07-19 06:00:00,9,7.5,6,18,82.59,40,5,,8.6,0,0,6.2,0,6,2,0,0,0,30.1,,,,,,,,H,,SV,SE,BRK,High Level
3534863,77,5,2,4,2013-07-19 12:00:00,15,10.5,,,58.35,40,9,,0,0,0,6.9,0,3,0,2,0,0,34.5,53.4,0.4,11.9,21.8,331,0,0.4,X,,SV,SE,SCT,High Level
3535222,77,3,2,3,2013-07-20 06:00:00,11,10,9,19,88.65,40,6,,0.6,0,0,9.2,0,4,6,0,0,0,27.6,,,,,,,,L H,RWV,SV,SW,OVC,High Level
3535700,77,3,2,3,2013-07-20 12:00:00,16,12.5,,,67.98,40,3,,0,0,0,10.1,4,6,0,0,0,0,31.5,67,0.7,13.2,24,337.6,0.01,0.7,H,,SV,SW,OVC,High Level
3535822,77,5,2,3,2013-07-21 06:00:00,12.5,11,8,19,84.15,40,4,,0,0,0,9.9,2,0,0,0,0,0,27.5,,,,,,,,H,DEW,SV,SW,SCT,High Level
3536278,77,5,2,4,2013-07-21 12:00:00,18.5,12,,,47.04,40,8,,0,0,0,7,2,0,0,3,0,0,38.5,81.5,2,15.6,28.1,344.6,0.32,4,X,RWV,SV,SE,SCT,High Level
3536515,77,4,2,6,2013-07-22 06:00:00,12.5,10,11,22.5,74.01,40,18,,0,0,0,8,0,6,2,0,0,0,40.5,,,,,,,,H K,RWV,SV,NE,BRK,High Level
3536939,77,3,2,6,2013-07-22 12:00:00,16,13,,,72.19,40,21,36,0,0,0,11,0,6,2,2,0,0,50,82.4,4.3,16.7,29.9,351.2,1.28,8.8,H,RWV,SV,NE,OVC,High Level
3537142,77,5,2,6,2013-07-23 06:00:00,9.5,7,6.5,17,71.45,40,9,,0,0,0,4.6,1,1,3,0,0,0,25.5,,,,,,,,H,,SV,NE,SCT,High Level
3537449,77,4,2,6,2013-07-23 12:00:00,17,11,,,48.93,40,6,,0,0,0,6.2,3,2,0,2,0,0,34,85.6,3.1,18.9,33.3,358,0.85,7,H,,SV,NE,BRK,High Level
3537883,77,5,2,3,2013-07-24 06:00:00,12.5,9,6.5,19.5,64.52,40,4,,0,0,0,6,0,2,0,0,0,0,25.5,,,,,,,,H,,SV,SW,SCT,High Level
3538155,77,5,2,4,2013-07-24 12:00:00,18.5,12,,,47.04,40,8,,0,0,0,7,0,2,0,2,0,0,38.5,87.1,4.2,21.3,37.2,365,1.55,9.8,H,,SV,SE,SCT,High Level
3538492,77,5,2,3,2013-07-25 06:00:00,13,10.5,11,21,74.61,40,11,,0,0,0,8.6,1,1,0,0,0,0,34.5,,,,,,,,H K,,SV,SW,SCT,High Level
3538770,77,5,2,3,2013-07-25 12:00:00,21,14.5,,,50.37,40,20,38,0,0,0,10.3,1,0,0,1,0,0,55.5,87.4,8.1,23.9,41.2,372.5,4.23,17.3,H,,SV,SW,SCT,High Level
3539068,77,5,2,3,2013-07-26 06:00:00,14,12,13,23.5,79.96,40,6,,0,0,0,10.6,1,4,0,0,0,0,32,,,,,,,,H K,RWV,SV,SW,SCT,High Level
3539380,77,4,2,3,2013-07-26 12:00:00,21,15.5,,,57.13,40,8,,0,0,0,12.2,2,2,0,2,0,0,44.5,87.4,4.5,26.1,44.6,380,2,11.3,H,,SV,SW,BRK,High Level
3539721,77,2,2,6,2013-07-27 06:00:00,11.5,11.5,11,24,100,0,17,,0.01,0,0,11.5,0,0,0,0,0,0,40,,,,,,,,F K,LPM,SV,NE,OBS,High Level
3539954,77,2,2,6,2013-07-27 12:00:00,13.5,12.5,,,89.45,3,17,,0,0,0,11.8,0,0,0,0,0,0,43,81,3,26.5,45.2,386.1,1.11,8.1,F K,,SV,NE,OBS,High Level
3540162,77,4,2,7,2013-07-28 06:00:00,8.5,7,7.5,14,81.96,40,24,39,1.8,0,0,5.6,3,3,2,0,0,0,41.3,,,,,,,,F,,SV,NW,BRK,High Level
3540613,77,4,2,7,2013-07-28 12:00:00,13.5,9.5,,,60.85,40,31,47,0,0,0,6.1,0,2,0,4,0,0,54,76.1,3.9,25.8,44.3,392.2,1.64,10.1,H,,SV,NW,BRK,High Level
3540792,77,5,2,1,2013-07-29 06:00:00,7.5,7.5,5,17,100,40,10,,0.8,0,0,7.5,0,2,0,0,0,0,25.8,,,,,,,,H,DEW,SV,W,SCT,High Level
3541214,77,4,2,7,2013-07-29 12:00:00,15,10.5,,,58.35,40,10,,0,0,0,6.9,0,3,0,3,1,0,35.5,79.7,1.8,27.4,46.7,398.6,0.51,5.3,H,,SV,NW,BRK,High Level
3541424,77,3,2,1,2013-07-30 06:00:00,12.5,11.5,7.5,17,89.37,40,10,,0,0,0,10.8,0,7,3,0,0,0,34,,,,,,,,H,,SV,W,OVC,High Level
3541767,77,2,2,1,2013-07-30 12:00:00,20,15.5,,,63.63,0,11,,0.01,0,0.01,12.9,0,0,0,0,0,0,46.5,83.5,3,29.2,49.5,405.9,1.24,8.7,RW,LPM A10,SV,W,OBS,High Level
3542005,77,5,2,1,2013-07-31 06:00:00,11,11,9,21,100,35,7,,10.8,0,0,11,1,2,0,0,0,0,39.8,,,,,,,,H F,TPM DEW,SV,W,SCT,High Level
3542301,77,5,2,7,2013-07-31 12:00:00,17.5,13,,,60.98,40,18,,0,0,0,9.9,4,1,0,0,0,0,48.5,58.5,0.9,15.5,28.1,373,0.04,1.2,H,,SV,NW,SCT,High Level
3542511,77,5,2,3,2013-08-01 06:00:00,10,9,8,21,88.56,40,5,,0,0,0,8.2,1,1,0,0,0,0,24,,,,,,,,H,DEW,SV,SW,SCT,High Level
3542884,77,5,2,3,2013-08-01 12:00:00,19.5,14.5,,,59.46,40,7,,0,0,0,11.4,0,2,0,2,0,0,41,76,1.2,17.2,30.9,379.5,0.11,2.2,H,,SV,SW,SCT,High Level
3543197,77,3,2,3,2013-08-02 06:00:00,12.5,9,10,23,64.52,40,9,,0,0,0,6,2,5,3,0,0,0,30.5,,,,,,,,H,RWV,SV,SW,OVC,High Level
3543469,77,3,2,3,2013-08-02 12:00:00,11,10.5,,,94.17,15,4,,1.8,0,0,10.1,0,3,7,0,0,0,27.3,56.5,0.4,15.8,28.6,384.5,0.01,0.4,RW,,SV,SW,OVC,High Level
3543601,77,5,2,1,2013-08-03 06:00:00,11.5,11.5,9,17,100,40,8,,2.6,0,0,11.5,1,1,3,0,0,0,33.6,,,,,,,,H,DEW,SV,W,SCT,High Level
3544270,77,5,2,3,2013-08-03 12:00:00,20.5,16,,,64.15,40,5,,0,0,0,13.5,1,0,0,2,1,0,41.5,61.6,0.6,14,25.7,391.2,0.01,0.6,H,,SV,SW,SCT,High Level
3544434,77,5,2,1,2013-08-04 06:00:00,13,13,11,23,100,25,5,,1.2,0,0,13,0,1,4,0,0,0,32.2,,,,,,,,H K,LPM DEW,SV,W,SCT,High Level
3544800,77,4,2,5,2013-08-04 12:00:00,21.5,16,,,57.63,40,6,,0,0,0,12.8,0,2,0,2,3,0,43.5,74.2,1,16,29,398.1,0.06,1.6,H,,SV,S,BRK,High Level
3545073,77,5,2,1,2013-08-05 06:00:00,17,14.5,13,25,77.29,15,8,,0,0,0,13,0,2,0,0,0,0,39.5,,,,,,,,H K,,SV,W,SCT,High Level
3545454,77,4,2,1,2013-08-05 12:00:00,24.5,17.5,,,50.97,40,7,,0,0,0,13.7,1,2,0,1,3,0,49,84.8,2.9,18.6,33.4,405.5,0.77,6.6,H,,SV,W,BRK,High Level
3545705,77,5,2,1,2013-08-06 06:00:00,12,11,10.5,26.5,89.33,5,3,,0,0,0,10.3,0,2,0,0,0,0,26,,,,,,,,H K,TPM DEW,SV,W,SCT,High Level
3545967,77,5,2,1,2013-08-06 12:00:00,19,15,,,66.39,15,7,,0,0,0,12.6,0,2,0,2,0,0,41,84.8,2.9,20,35.7,411.9,0.84,6.9,H K,,SV,W,SCT,High Level
3546289,77,5,2,2,2013-08-07 06:00:00,9,7.5,7,24,82.59,15,5,,0,0,0,6.2,0,1,0,0,0,0,21.5,,,,,,,,H K,,SV,E,SCT,High Level
3602688,77,4,2,8,2014-05-10 06:00:00,-3,,-6,1.5,,26,13,,0,0.1,0,,6,3,0,0,0,0,10.1,,,,,,,,X,,SV,N,BRK,High Level
3602959,77,5,2,6,2014-05-10 12:00:00,7,3,,,51.15,30,8,,0,0,0,-2.4,1,0,0,3,0,0,18,,,,,,,,X,,SV,NE,SCT,High Level
3603345,77,4,2,6,2014-05-11 06:00:00,3.5,0.5,-3,11,57.48,40,9,,0,0,0,-4.1,4,5,0,0,0,0,13,,,,,,,,X,,SV,NE,BRK,High Level
3603657,77,4,2,8,2014-05-11 12:00:00,8,4.5,,,58.64,40,11,,0,0,0,0.4,0,5,0,3,0,0,23.5,,,,,,,,X,,SV,N,BRK,High Level
3603937,77,6,2,1,2014-05-12 06:00:00,2.5,1,-1,11.5,77.1,40,7,,0,0,0,-1.1,0,0,0,0,0,0,10.5,,,,,,,,X,,SV,W,CLR,High Level
3604085,77,5,2,6,2014-05-12 12:00:00,10,4,,,36.48,40,12,,0,0,0,-4.2,1,0,0,2,0,0,26,,,,,,,,H,,SV,NE,SCT,High Level
3604388,77,6,2,4,2014-05-13 06:00:00,5,1.5,0.5,13.5,53.71,40,12,,0,0,0,-3.6,0,0,0,0,0,0,18.5,,,,,,,,H,,SV,SE,CLR,High Level
3604656,77,6,2,5,2014-05-13 12:00:00,14,7.5,,,39.93,40,11,,0,0,0,0.6,0,0,0,0,0,0,32.5,87.3,5.1,8.4,15.5,263.9,0.85,7,H,,SV,S,CLR,High Level
3604939,77,5,2,5,2014-05-14 06:00:00,8.5,4,5,18,48.62,40,14,,0,0,0,-1.7,1,1,0,0,0,0,26.5,,,,,,,,H,,SV,S,SCT,High Level
3605280,77,4,2,5,2014-05-14 12:00:00,17,10,,,41.39,40,14,,0,0,0,3.8,4,3,0,0,0,0,41,88.2,6.7,11.2,20.3,269.4,1.67,10.2,H,,SV,S,BRK,High Level
3605532,77,4,2,8,2014-05-15 06:00:00,-0.5,,-1.5,18,,30,30,45,22,0.5,0,,3,0,2,2,0,0,52,,,,,,,,SG,,SV,N,BRK,High Level
3605953,77,5,2,8,2014-05-15 12:00:00,4,1.5,,,64.89,40,13,,0,0.01,0,-2,0,0,0,2,1,0,18.5,37.2,0,5.1,9.7,210.4,0,0,H,,SV,N,SCT,High Level
3606148,77,6,2,7,2014-05-16 06:00:00,4,1.5,-1,9,64.89,40,5,,0,0,0,-2,0,0,0,0,0,0,10.5,,,,,,,,H,FST,SV,NW,CLR,High Level
3606577,77,4,2,5,2014-05-16 12:00:00,10.5,5,,,42.19,40,6,,0,0,0,-1.8,4,2,0,0,0,0,21.5,63.3,0.7,6.9,12.7,214.7,0.01,0.5,H,,SV,S,BRK,High Level
3606810,77,5,2,3,2014-05-17 06:00:00,8,4,2,14.5,52.96,40,4,,0,0,0,-1,3,0,0,0,0,0,16,,,,,,,,H,,SV,SW,SCT,High Level
3607182,77,4,2,8,2014-05-17 12:00:00,15,7.5,,,33.81,40,7,,0,0,0,-0.8,1,0,0,3,2,0,29.5,81,1.8,9.7,17.5,219.8,0.13,2.4,H,ACC,SV,N,BRK,High Level
3607488,77,5,2,5,2014-05-18 06:00:00,8.5,4.5,6.5,16,53.88,40,6,,0,0,0,-0.3,2,1,0,0,0,0,19,,,,,,,,H,,SV,S,SCT,High Level
3607922,77,4,2,5,2014-05-18 12:00:00,14,8,,,44.16,40,4,,0,0,0,2,0,0,0,2,4,0,26,85.1,2.6,11.9,21,224.7,0.37,4.3,H,ACC,SV,S,BRK,High Level
3608164,77,4,2,5,2014-05-19 06:00:00,8.5,6,7,16.5,70.26,40,5,,0.01,0,0,3.4,7,1,0,0,0,0,19.5,,,,,,,,H,,SV,S,BRK,High Level
3608586,77,5,2,5,2014-05-19 12:00:00,16,9,,,39.66,40,6,,0,0,0,2.3,1,0,0,2,2,0,31,87.5,4.1,14.6,25.2,230,0.97,7.6,H,ACC,SV,S,SCT,High Level
3608983,77,3,2,5,2014-05-20 06:00:00,9,8.5,8,19,94.08,30,2,,0.6,0,0,8.1,0,3,2,5,0,0,20.1,,,,,,,,L,,SV,S,OVC,High Level
3609392,77,4,2,2,2014-05-20 12:00:00,12,10,,,78.6,30,12,,1,0,0,8.4,1,1,0,2,4,0,35,72.1,1.2,14.5,25.1,234.6,0.09,1.9,H,ACC,SV,E,BRK,High Level
3609846,77,3,2,8,2014-05-21 06:00:00,4.5,4.5,2,14.5,100,15,9,,1.8,0,0,4.5,9,1,0,0,0,0,19.8,,,,,,,,RW,,SV,N,OVC,High Level
3610334,77,3,2,7,2014-05-21 12:00:00,7,6,,,87.08,20,8,,2,0,0,5,1,8,1,0,0,0,23,43,0.1,10,18,231.7,0,0.1,L F,,SV,NW,OVC,High Level
3610681,77,5,2,7,2014-05-22 06:00:00,2.5,1.5,-1,10,84.77,40,3,,1,0,0,0.2,2,1,0,0,0,0,8,,,,,,,,H,FST,SV,NW,SCT,High Level
3610993,77,4,2,5,2014-05-22 12:00:00,12.5,8.5,,,59.77,40,6,,0,0,0,4.9,4,2,0,0,0,0,27,60.7,0.6,11.4,20.4,236.4,0.01,0.5,H,,SV,S,BRK,High Level
3611241,77,5,2,1,2014-05-23 06:00:00,10.5,8.5,2,16,77.83,40,6,,0.4,0,0,6.8,2,1,0,0,0,0,25.4,,,,,,,,H,,SV,W,SCT,High Level
3611618,77,4,2,5,2014-05-23 12:00:00,17.5,11,,,45.79,40,8,,0,0,0,5.7,1,1,0,2,3,0,36.5,79.1,1.6,14.1,24.5,242,0.15,2.7,H,ACC,SV,S,BRK,High Level
3611990,77,4,2,8,2014-05-24 06:00:00,-1,,-1,19.5,,20,13,,0.2,0,0,,0,9,0,0,0,0,12.2,,,,,,,,ZL,,SV,N,BRK,High Level
3612191,77,5,2,7,2014-05-24 12:00:00,8,4,,,52.96,40,9,,0,0,0,-1,1,0,0,0,0,0,21,82.5,2.4,15.2,26.4,245.8,0.41,4.6,H,,SV,NW,SCT,High Level
3612490,77,4,2,4,2014-05-25 06:00:00,6,4,2.5,12,73.88,40,3,,0,0,0,1.7,2,4,0,2,0,0,13,,,,,,,,H,ACC RWV,SV,SE,BRK,High Level
3612840,77,4,2,5,2014-05-25 12:00:00,13.5,8,,,47.61,40,6,,0,0,0,2.6,0,2,0,2,2,0,27.5,85.2,2.9,17.2,29.4,250.6,0.67,6.1,H,ACC,SV,S,BRK,High Level
3613127,77,6,2,1,2014-05-26 06:00:00,10,7.5,5,16,72.05,40,1,,0,0,0,5.2,0,0,0,0,0,0,18.5,,,,,,,,H,DEW,SV,W,CLR,High Level
3613638,77,4,2,4,2014-05-26 12:00:00,16,8.5,,,35.87,40,5,,0,0,0,0.9,0,2,0,5,1,0,29.5,88.1,4.2,20.1,33.6,255.9,1.36,9.1,H,ACC,SV,SE,BRK,High Level
3613996,77,5,2,5,2014-05-27 06:00:00,8,7.5,4,19.5,94.04,40,6,,0.8,0,0,7.1,0,1,0,0,0,0,22.3,,,,,,,,H F,DEW,SV,S,SCT,High Level
3614491,77,5,2,5,2014-05-27 12:00:00,15,10,,,54.08,40,7,,0,0,0,5.8,0,1,0,3,1,0,32,84.1,2.6,22,36.4,261,0.72,6.4,H,ACC,SV,S,SCT,High Level
3614889,77,5,2,1,2014-05-28 06:00:00,9.5,6.5,6,17.5,66.13,40,6,,0,0,0,3.5,0,2,0,2,0,0,22,,,,,,,,H,ACC,SV,W,SCT,High Level
3615344,77,5,2,5,2014-05-28 12:00:00,17,9,,,33.9,40,6,,0,0,0,1,0,1,0,2,0,0,32,88.3,4.5,25.1,40.7,266.5,1.86,10.9,H,ACC,SV,S,SCT,High Level
3615563,77,5,2,5,2014-05-29 06:00:00,9,5.5,3,18,60.18,40,4,,0,0,0,1.7,2,0,0,0,0,0,18.5,,,,,,,,H,,SV,S,SCT,High Level
3616009,77,5,2,1,2014-05-29 12:00:00,15.5,8.5,,,38.67,40,5,,0,0,0,1.5,1,2,0,2,0,0,29,88.6,4.5,27.8,44.2,271.7,2.01,11.4,H,,SV,W,SCT,High Level
3616265,77,5,2,7,2014-05-30 06:00:00,10,6,3.5,18,56.26,40,9,,0,0,0,1.7,0,2,0,0,2,0,25,,,,,,,,H,,SV,NW,SCT,High Level
3616746,77,4,2,1,2014-05-30 12:00:00,16.5,9.5,,,40.38,40,12,,0,0,0,3,0,1,0,3,4,0,38,88.6,6.5,30.6,47.9,277.1,3.6,15.8,H,ACC,SV,W,BRK,High Level
3617037,77,4,2,6,2014-05-31 06:00:00,11,8.5,7.5,20,72.74,40,4,,0,0,0,6.3,2,6,0,1,0,0,23.5,,,,,,,,H,,SV,NE,BRK,High Level
3617458,77,5,2,5,2014-05-31 12:00:00,16.5,10.5,,,48.12,40,5,,0,0,0,5.5,1,2,0,2,0,0,32,88.6,4.5,33,51.1,282.5,2.36,12.4,H,ACC,SV,S,SCT,High Level
3617852,77,5,2,5,2014-06-01 06:00:00,10,7,5.5,17.5,66.71,40,6,,0,0,0,4.1,0,1,0,0,0,0,23,,,,,,,,H,ACC,SV,S,SCT,High Level
3618252,77,5,2,1,2014-06-01 12:00:00,19.5,12,,,41.53,40,9,,0,0,0,6.1,0,1,0,3,0,0,40.5,88.8,5.7,36.2,55.1,289.4,3.44,15.4,H,,SV,W,SCT,High Level
3618458,77,5,2,2,2014-06-02 06:00:00,9.5,7.5,7.5,22,77.14,40,13,,0,0,0,5.7,3,2,0,0,0,0,30,,,,,,,,H K,,SV,E,SCT,High Level
3618720,77,4,2,2,2014-06-02 12:00:00,17,9,,,33.9,40,11,,0,0,0,1,6,1,0,0,0,0,37,89.6,7.1,39.3,59.1,295.9,4.93,18.9,H,,SV,E,BRK,High Level
3619233,77,3,2,6,2014-06-03 06:00:00,4,3.5,3.5,18,92.52,30,14,,1,0,0,2.9,0,10,0,0,0,0,22.5,,,,,,,,RW,,SV,NE,OVC,High Level
3619590,77,3,2,6,2014-06-03 12:00:00,3,3,,,100,20,17,,9.4,0,0,3,0,10,0,0,0,0,32.4,19.8,0,19.3,32.8,270.6,0,0,RW,,SV,NE,OVC,High Level
3620143,77,3,2,8,2014-06-04 06:00:00,0.5,0,0.5,4.5,91.64,10,10,,16.2,0.01,0,-0.7,0,0,10,0,0,0,26.7,,,,,,,,SW,,SV,N,OVC,High Level
3620738,77,3,2,7,2014-06-04 12:00:00,5.5,3.5,,,73.26,30,12,,1.8,0,0,1.1,2,3,1,2,2,0,22.8,23.9,0,8.6,15.8,225.3,0,0,H SW,,SV,NW,OVC,High Level
3620950,77,4,2,1,2014-06-05 06:00:00,3,1,-2.5,9.5,70.67,40,3,,0.2,0,0,-1.8,0,9,0,0,0,0,7.2,,,,,,,,H,,SV,W,BRK,High Level
3621787,77,4,2,8,2014-06-05 12:00:00,8.5,3.5,,,43.18,40,8,,0,0,0,-3.3,0,0,2,5,0,0,20,53.6,0.4,10,18.1,230.2,0,0.3,H,,SV,N,BRK,High Level
